0.073549,0.184322,0.09347,0.69036645,0.333063,0.545519,0.327767,0.40002942,0.3140497,0.7466444,0.39728132,0.8441375,0.709957,0.519965,0.76339936,0.37339625,0.0688,0.214085,0.039082,0.4458185,0.5954208,0.636228,0.5210322,0.61962074,0.47091284,0.578351,0.657149,0.525785,0.538392,0.491099,0.501691,0.488162,0.039295,0.08253,0.006667,0.21527036,0.28360835,0.363374,0.4539457,0.60199,0.299288,0.336518,0.43712,0.222648,0.367167,0.241121,0.207845,0.189415,0.050501,0.090307,0.029237,0.6696324,0.512684,0.380461,0.260225,0.256166,0.150473,0.117123,0.167199,0.087857,0.106038,0.122712,0.09567,0.096229,0.18990001,0.725,0.54110223,0.696,0.0,0.56390834,0.11305223,0.67925256
0.053637,0.097556,0.074777,0.7759607,0.7306352,0.31869128,0.26683426,0.5092617,0.39978966,0.64679563,0.27582067,0.2883481,0.61105597,0.59690154,0.6985525,0.4541256,0.013904,0.042225,0.025297,0.24728858,0.43254837,0.4390185,0.34753224,0.39062288,0.30569643,0.462938,0.457065,0.437793,0.471143,0.433484,0.461183,0.496253,0.024209,0.050979,0.005918,0.38043478,0.6363993,0.40040797,0.34730428,0.516923,0.288754,0.745888,0.534484,0.538122,0.431663,0.796469,0.755499,0.529176,0.009829,0.072738,0.00909,0.31808665,0.373656,0.260893,0.143717,0.13495,0.098076,0.134731,0.14497,0.128139,0.16696,0.182382,0.1855,0.262444,0.019195557,0.56666666,0.01881278,0.544,0.0,0.065007776,0.12928666,0.11460514
0.076014,0.131183,0.079764,0.7302865,0.527663,0.38264585,0.2855155,0.44483116,0.28486267,0.45977688,0.44660366,0.732205,0.502542,0.679669,0.23097123,0.21487373,0.026035,0.05584,0.030885,0.33624306,0.46698442,0.395049,0.3697589,0.40213215,0.3768393,0.591789,0.542621,0.597491,0.63558,0.632036,0.598362,0.630737,0.028863,0.046427,0.008091,0.397159,0.42418134,0.3060904,0.34072143,0.448396,0.664895,0.535182,0.369743,0.518285,0.646347,0.532745,0.408908,0.539678,0.02502,0.052906,0.029994,0.68004495,0.568138,0.221904,0.149156,0.116815,0.118932,0.124714,0.13256,0.227102,0.268924,0.2942,0.212068,0.243091,0.044109445,0.5083333,0.042113338,0.488,0.0,0.10130334,0.11628445,0.13460657
0.072709,0.154172,0.079737,0.5976365,0.39201418,0.5544596,0.47053,0.40341258,0.302799,0.39452437,0.352424,0.4901356,0.7200405,0.5717435,0.5280356,0.43124935,0.025659,0.080571,0.030025,0.21841143,0.3214568,0.350951,0.35733446,0.37516215,0.36279714,0.48944,0.439028,0.389667,0.411212,0.469801,0.414228,0.415567,0.016014,0.04064,0.007678,0.16178843,0.210171,0.17578681,0.42631784,0.413389,0.302305,0.273026,0.249763,0.168773,0.202386,0.221185,0.315092,0.178961,0.02406,0.046091,0.030529,0.6589995,0.363945,0.284109,0.244811,0.147147,0.172659,0.110795,0.081726,0.058135,0.091542,0.105861,0.079591,0.074465,0.086331114,0.625,0.14283668,0.6,0.0,0.2302489,0.2530689,0.4086214
0.04306,0.171913,0.084732,0.74971443,0.46725544,0.29159072,0.54397076,0.5350868,0.505571,1.0425712,0.5063303,0.71520567,0.5922635,0.5773155,0.6797394,0.57506746,0.036256,0.220299,0.038246,0.50498396,0.6770568,0.521072,0.5843339,0.637415,0.48129427,0.636387,0.581392,0.609595,0.573111,0.505108,0.526706,0.486981,0.020967,0.081541,0.007784,0.28448465,0.436612,0.29166082,0.5867743,0.547406,0.322344,0.329787,0.343807,0.324932,0.380573,0.380463,0.357664,0.250089,0.024527,0.122616,0.029078,0.60442835,0.369257,0.230983,0.270144,0.188964,0.13748,0.116999,0.183273,0.112276,0.126396,0.102533,0.115432,0.089027,0.2968028,0.625,0.047733333,0.6,0.0,0.5400517,0.020172779,0.36054373
0.026862,0.04766,0.077973,0.7777881,0.70989555,0.6552289,0.38344374,0.430796,0.28553367,0.73183745,0.7386463,0.5749487,0.74193454,0.57276154,0.3674031,0.30493814,0.01308,0.035126,0.032363,0.30435643,0.4818956,0.3755015,0.32623336,0.35101715,0.35166284,0.537497,0.479925,0.473982,0.547122,0.44419,0.402022,0.349349,0.016634,0.037435,0.009415,0.24804272,0.296518,0.3469448,0.4441993,0.399247,0.403566,0.740292,0.291368,0.347372,0.383211,0.237026,0.271136,0.199312,0.029439,0.064073,0.029957,0.8777825,0.577767,0.260412,0.19393,0.17113,0.144028,0.154679,0.114996,0.123625,0.161552,0.099311,0.086026,0.07299,0.02971,0.675,0.008742223,0.648,0.0,0.11878944,0.20322278,0.18862829
0.032907,0.053586,0.082198,0.78054947,0.80870676,0.582517,0.2907795,0.6123683,0.791341,0.7959038,0.5812133,0.48080814,0.6111855,0.328922,0.21420188,0.12881562,0.015408,0.043787,0.035129,0.34495676,0.66056836,0.5993615,0.39080667,0.41950214,0.35344502,0.537637,0.433308,0.467485,0.494444,0.476383,0.479706,0.61264,0.015041,0.034604,0.008331,0.22912599,0.32181734,0.1846796,0.28513286,0.426782,0.298693,0.317256,0.233194,0.205392,0.227443,0.309101,0.268002,0.250772,0.027573,0.058409,0.02937,0.6916485,0.588096,0.328618,0.181966,0.172486,0.143029,0.135176,0.082018,0.089094,0.090969,0.090794,0.113864,0.18379,0.04455611,0.8833333,0.0,0.848,0.0,0.088687226,0.20385055,0.23075715
0.056275,0.092874,0.075021,0.80622655,0.68607754,0.32970986,0.21859574,0.4752769,0.391361,0.16679811,0.419415,0.38906938,0.6361915,0.3958935,0.453365,0.10361688,0.018743,0.035549,0.029811,0.27313668,0.3933804,0.4102785,0.30124277,0.3675386,0.33411428,0.471469,0.480915,0.497345,0.501448,0.478963,0.507091,0.614969,0.023338,0.034504,0.007448,0.32278344,0.316744,0.50543,0.3558143,0.46786,0.334202,0.395479,0.46345,0.664876,0.793763,0.80355,0.985174,1.19476,0.025464,0.052783,0.029969,0.7778471,0.390042,0.393405,0.146904,0.133725,0.113286,0.121611,0.144563,0.23569,0.261603,0.213441,0.182592,0.308108,0.027353333,0.5833333,0.0035427778,0.56,0.0,0.13512556,0.06724056,0.15220456
0.174965,0.544257,0.085136,0.6811825,0.13836458,0.481106,0.2293935,0.56885487,0.47239468,0.5373231,0.48639834,0.8480987,0.59964347,0.56175697,0.43204936,0.34574872,0.129921,0.290624,0.033109,0.36781368,0.4677488,0.5366645,0.35854834,0.3935043,0.34508145,0.495494,0.41412,0.467667,0.400346,0.410832,0.442905,0.404067,0.018882,0.051657,0.0059,0.1551393,0.10214767,0.1443536,0.17928357,0.211778,0.165114,0.157895,0.16406,0.156487,0.102478,0.134925,0.123237,0.100054,0.014994,0.025466,0.030259,0.5912488,0.138179,0.111024,0.109675,0.078054,0.069673,0.061393,0.048667,0.058985,0.045488,0.051311,0.054614,0.054532,0.66047835,0.56666666,0.7776589,0.544,0.0,0.6673317,0.7977194,0.758896
0.087495,0.208201,0.085096,0.6628817,0.2779171,0.28572887,0.47622275,0.60502803,0.36835232,0.7752181,0.6195987,0.4590175,0.73064303,0.5629425,0.69416434,0.5817863,0.033702,0.067717,0.028652,0.18714757,0.32381362,0.3673935,0.41007447,0.44676143,0.39355,0.543455,0.527481,0.484763,0.500138,0.489431,0.492143,0.436253,0.023245,0.041909,0.00757,0.15759729,0.20916033,0.180834,0.22200145,0.354029,0.271257,0.258583,0.288273,0.191855,0.180261,0.167407,0.208021,0.161721,0.020096,0.041458,0.030462,0.6502798,0.231345,0.154492,0.207651,0.164326,0.105474,0.087898,0.101537,0.07632,0.07501,0.091481,0.08091,0.06815,0.016177222,0.53333336,0.08386611,0.512,0.0,0.107102774,0.21922722,0.19816287
0.104806,0.285973,0.0886,0.6895627,0.18401526,0.58569187,0.33532324,0.50856227,0.35831133,0.68178123,0.597852,0.74740314,0.6335715,0.6742985,0.671705,0.5220256,0.08069,0.239467,0.0349,0.45728508,0.5672428,0.543282,0.5204595,0.5782143,0.45586714,0.651749,0.570226,0.562391,0.517446,0.557036,0.511568,0.497961,0.041528,0.080118,0.008765,0.110559285,0.16425933,0.1324132,0.22539714,0.293409,0.178587,0.173621,0.175059,0.210762,0.187753,0.172254,0.144786,0.176784,0.036783,0.044668,0.029669,0.67098665,0.284473,0.185316,0.151062,0.149649,0.108747,0.095393,0.104229,0.092483,0.058114,0.079299,0.061743,0.061703,0.06625389,0.45833334,0.21181555,0.44,0.0,0.08153778,0.25842336,0.17990914
0.046965,0.109535,0.073727,0.78906024,0.4454436,0.4611304,0.48680526,0.3782143,0.57384664,1.0563956,0.54687136,0.4601994,0.5099105,0.602219,0.88907063,0.5360193,0.021924,0.065799,0.03223,0.25963518,0.3881504,0.2740815,0.30960724,0.32703358,0.30972785,0.441728,0.47056,0.446364,0.414845,0.40772,0.416793,0.40658,0.016487,0.04233,0.008368,0.3458365,0.267711,0.1415056,0.229295,0.20384,0.333344,0.263531,0.254486,0.217961,0.229785,0.189815,0.200694,0.187324,0.025312,0.049047,0.030346,0.76195717,0.385507,0.084083,0.125917,0.087369,0.081385,0.093642,0.080368,0.070333,0.066803,0.06269,0.068437,0.070531,0.04204611,0.675,0.05407278,0.648,0.0,0.21958223,0.08666389,0.25110286
0.052948,0.094717,0.082617,0.8224152,0.45534524,0.62297785,0.3582395,0.49932915,0.367767,0.5915631,0.47568,0.7502256,0.70794797,0.44003302,0.5322675,0.4309675,0.03783,0.103103,0.032109,0.44197235,0.5183152,0.403324,0.3800939,0.41796714,0.40790856,0.565535,0.597794,0.56493,0.536726,0.579138,0.636444,0.578435,0.019398,0.048198,0.009507,0.30987716,0.29637566,0.3970524,0.3087457,0.373664,0.341879,0.307337,0.296763,0.289989,0.273351,0.356211,0.395566,0.29609,0.027473,0.068262,0.030314,0.7932312,0.603029,0.189552,0.192013,0.124183,0.186815,0.178452,0.142168,0.166564,0.151876,0.176953,0.258374,0.182146,0.113727786,0.725,0.17693833,0.696,0.0,0.3234078,0.07587889,0.37378544
0.038503,0.118093,0.095043,0.7273539,0.31622043,0.50904125,0.5408903,0.4383857,0.59112835,0.66164565,0.63548964,0.77119124,0.787728,0.6030855,0.7205537,0.35698187,0.037813,0.176348,0.039548,0.51822656,0.5119196,0.662759,0.5516511,0.54714286,0.4895393,0.701846,0.546925,0.53978,0.510679,0.488979,0.499973,0.523304,0.01846,0.053649,0.007915,0.1629295,0.18237768,0.20459521,0.36920714,0.272111,0.291314,0.340332,0.20974,0.197656,0.179063,0.171857,0.161142,0.17642,0.023942,0.072356,0.028761,0.6378192,0.2206,0.250757,0.187303,0.152543,0.118528,0.124362,0.09071,0.085431,0.071144,0.091806,0.090821,0.121756,0.058315556,0.53333336,0.0061127776,0.768,1.0,0.10538278,0.0031366667,0.061366286
0.100513,0.233508,0.087929,0.6245901,0.24754958,0.42608443,0.41824576,0.28581056,0.519072,0.61164623,0.51200366,0.49499065,0.7374025,0.56555605,0.5610706,0.28727624,0.061345,0.135549,0.034535,0.39076284,0.59876,0.4914075,0.43241003,0.4970036,0.44372073,0.558209,0.533762,0.527478,0.536648,0.484527,0.451088,0.485007,0.032044,0.061664,0.008445,0.24046978,0.330123,0.2884432,0.39367357,0.409195,0.459002,0.347328,0.385364,0.424001,0.307751,0.328511,0.219547,0.251922,0.028667,0.070105,0.029645,0.614545,0.564644,0.292106,0.202881,0.145848,0.136138,0.104274,0.104328,0.129225,0.106428,0.085174,0.073724,0.097173,0.022968333,0.45,0.012412778,0.648,1.0,0.10292611,0.08416167,0.11898514
0.113798,0.332692,0.098167,0.7191412,0.1825326,0.6851241,0.5084815,0.6113046,0.398736,0.438645,0.5029233,0.68665993,0.45871451,0.49790102,0.6085175,0.31298748,0.096591,0.267321,0.040963,0.595053,0.6557628,0.5742465,0.65454507,0.7058593,0.52771,0.797514,0.646887,0.593498,0.627878,0.558645,0.567737,0.5093,0.032477,0.053484,0.007167,0.17563249,0.198672,0.1695808,0.3155907,0.418152,0.214152,0.25165,0.199632,0.166787,0.196635,0.151471,0.138279,0.129231,0.032655,0.049485,0.028858,0.62473613,0.43915,0.234743,0.240613,0.281767,0.125473,0.163408,0.131565,0.112244,0.117216,0.089465,0.099346,0.087826,0.37718445,0.85,0.0,0.816,0.0,0.0242,0.451495,0.26189741
0.101287,0.23254,0.078028,0.6418609,0.3149015,0.4410233,0.3788025,0.35188827,0.37002197,0.55262125,0.46611533,0.56751937,0.68422854,0.5493745,0.5698569,0.22310063,0.032926,0.086434,0.028615,0.21566033,0.2681216,0.3436655,0.29323277,0.38141856,0.33077216,0.439957,0.430493,0.453511,0.44382,0.419248,0.422632,0.390131,0.025694,0.052068,0.008175,0.13584,0.157888,0.2271084,0.2636386,0.443226,0.234301,0.242478,0.286299,0.309325,0.364361,0.330995,0.251808,0.203619,0.023078,0.0443,0.030576,0.62608904,0.287929,0.188709,0.203499,0.118918,0.110766,0.090871,0.084716,0.087775,0.088712,0.061517,0.079053,0.085652,0.15062334,0.8,0.021697223,0.768,0.0,0.1611989,0.36728778,0.3381317
0.04044,0.068932,0.074604,0.8271722,0.8935334,0.6082341,0.151888,0.49780717,0.50078535,0.6902912,0.551408,0.59508437,0.677045,0.38409853,0.34903812,0.24621874,0.020002,0.038764,0.02943,0.33771202,0.517448,0.3491865,0.36030003,0.38958785,0.34198216,0.508459,0.430984,0.450371,0.41552,0.418142,0.372581,0.366974,0.02106,0.040088,0.008407,0.31757626,0.502122,0.3624352,0.6389586,0.550421,0.394311,0.468795,0.350065,0.320118,0.282375,0.311061,0.264811,0.257815,0.034468,0.062666,0.030323,0.84954834,1.046212,0.379902,0.311999,0.21169,0.153357,0.195695,0.144828,0.138253,0.121798,0.118716,0.086932,0.092634,0.009918333,0.6166667,0.009742778,0.592,0.0,0.035401665,0.055706114,0.066556
0.124974,0.2469,0.076837,0.646835,0.3124239,0.38083258,0.3073495,0.37936515,0.353295,0.48800623,0.44456032,0.5343231,0.63852704,0.50077903,0.6444925,0.4645512,0.034234,0.085295,0.027563,0.20256375,0.3316624,0.3568925,0.5216122,0.45928574,0.39381573,0.533426,0.496477,0.515967,0.490537,0.437645,0.419318,0.451556,0.013998,0.050869,0.009946,0.109288,0.125908,0.2691452,0.35614145,0.312255,0.233963,0.235021,0.212694,0.251231,0.226177,0.226821,0.198333,0.227887,0.023637,0.059077,0.031105,0.74029666,0.449596,0.247498,0.296315,0.161113,0.1204,0.112499,0.089459,0.100908,0.098797,0.071327,0.066891,0.092731,0.043361112,0.7,0.067115,0.672,0.0,0.23277445,0.08379723,0.3402557
0.042481,0.199281,0.093447,0.80305153,0.48536742,0.521264,0.4387175,0.7130092,0.413303,0.81852746,0.48698166,0.5684787,0.74006104,0.5952025,0.6133625,0.5137225,0.049939,0.281616,0.044727,0.5599615,0.5511244,0.6328855,0.54787666,0.507825,0.50493145,0.710147,0.688825,0.699573,0.577976,0.533882,0.501818,0.495368,0.020749,0.106318,0.009108,0.28516835,0.21880966,0.3710768,0.4070829,0.378919,0.530714,0.317807,0.308447,0.324934,0.263444,0.359477,0.274257,0.233287,0.032678,0.11948,0.028707,0.68751854,0.461304,0.280751,0.246108,0.142805,0.183657,0.124399,0.155513,0.167114,0.113774,0.112815,0.129145,0.12233,0.023895556,0.55,0.114756666,0.528,0.0,0.05713278,0.13440779,0.10028829
0.069728,0.158571,0.087806,0.68799585,0.47284874,0.109184705,0.736503,0.29468998,0.66590667,0.5721231,0.43051335,0.9015625,0.676288,0.7887385,0.4685625,0.46572748,0.037149,0.07591,0.033719,0.37512234,0.5307576,0.445986,0.45181778,0.48564643,0.5030029,0.609424,0.568694,0.602412,0.55223,0.540709,0.514078,0.459413,0.026244,0.061987,0.006786,0.2741335,0.38617167,0.2512736,0.459705,0.529499,0.503881,0.285764,0.395251,0.420837,0.400316,0.423372,0.227569,0.22069,0.025058,0.053888,0.02968,0.65779716,0.388526,0.228898,0.209064,0.177628,0.16043,0.134628,0.098055,0.11871,0.108447,0.092261,0.103391,0.080164,0.014181112,0.55,0.12513722,0.528,0.0,0.042704444,0.19427668,0.12284743
0.047962,0.089159,0.076534,0.6686285,0.63323635,0.42853197,0.31986576,0.43618628,0.41959766,0.40107563,0.49026534,0.5828981,0.6013575,0.4831925,0.4009325,0.55040246,0.018446,0.052348,0.030617,0.2149145,0.46085757,0.4185725,0.38476336,0.39471784,0.41784003,0.572958,0.51775,0.489603,0.479521,0.477821,0.493843,0.45793,0.019833,0.045968,0.007867,0.20146629,0.291447,0.2679668,0.369475,0.403686,0.481699,0.39403,0.3686,0.292312,0.237718,0.357099,0.333352,0.330557,0.026372,0.056534,0.030112,0.6425475,0.551596,0.354315,0.259223,0.153607,0.151714,0.16407,0.153103,0.093276,0.102143,0.130953,0.111789,0.131634,0.03830333,0.65833336,0.0,0.632,0.0,0.19391,0.18959612,0.21742713
0.05188,0.293084,0.096427,0.76138604,0.25686783,0.57839286,0.47530174,0.59574455,0.42985466,0.9241162,0.55840635,0.7078194,0.83069503,0.534518,0.8282281,0.4070175,0.065979,0.352943,0.045344,0.6751802,0.4975148,0.649002,0.57414776,0.5906786,0.4599093,0.658648,0.524726,0.51322,0.528362,0.468399,0.539133,0.468851,0.023269,0.082975,0.00761,0.171139,0.159794,0.2391444,0.41547358,0.257527,0.299781,0.19977,0.222046,0.234661,0.320031,0.153517,0.211163,0.174085,0.042904,0.065797,0.028391,0.66101664,0.269593,0.223224,0.247684,0.131262,0.170947,0.12985,0.090048,0.127489,0.191102,0.074197,0.156659,0.087639,0.35293946,0.60833335,0.25060502,0.584,0.0,0.50951946,0.08024944,0.4473097
0.028436,0.096746,0.077945,0.8428833,0.47528002,0.84216815,0.42653626,0.68845516,0.36372337,0.38378435,0.40113366,0.5888381,0.6908915,0.5471935,0.60082376,0.5164781,0.019001,0.154616,0.029727,0.42841616,0.4776528,0.516431,0.31692502,0.40223,0.32529715,0.459495,0.479267,0.391717,0.39412,0.422575,0.413088,0.423066,0.017879,0.091915,0.007711,0.2670473,0.234966,0.22238842,0.22652501,0.34095,0.229335,0.245822,0.241932,0.150291,0.127279,0.153997,0.186965,0.228121,0.026624,0.146208,0.030184,0.73605204,0.365383,0.243952,0.106632,0.135326,0.080738,0.070891,0.092705,0.058662,0.07993,0.110914,0.08666,0.088999,0.046899445,0.6333333,0.28618556,0.608,0.0,0.2355139,0.0,0.3427857
0.084954,0.483612,0.09869,0.723449,0.1075555,0.49435157,0.144,0.59422916,0.49073198,0.8749637,0.60956335,0.7529563,0.7929855,0.6982155,0.6879787,0.43675375,0.120199,0.404979,0.043777,0.44839874,0.40370202,0.38075,0.31959724,0.35168856,0.30507144,0.420816,0.380656,0.393278,0.368289,0.377524,0.393851,0.356421,0.014558,0.052022,0.007492,0.103441425,0.16623001,0.0915888,0.10428358,0.068828,0.073824,0.093061,0.071556,0.066722,0.072453,0.067788,0.070359,0.060751,0.016326,0.027988,0.027643,0.69613844,0.35173,0.140692,0.05266,0.071618,0.048763,0.05913,0.049382,0.052778,0.041937,0.038786,0.041955,0.046113,0.53027505,0.55,0.7072372,0.528,0.0,0.6459078,0.7600956,0.72712517
0.061659,0.180256,0.087022,0.7409483,0.35446617,0.58535045,0.48180774,0.45891914,0.30815998,0.7085393,0.35520267,0.75908124,0.572225,0.4978235,0.49989063,0.42019188,0.058036,0.234827,0.040081,0.47501516,0.5171176,0.4660145,0.5365528,0.52439713,0.4470636,0.555401,0.585688,0.496962,0.491351,0.44611,0.434422,0.428434,0.034307,0.080151,0.007703,0.2740788,0.21898633,0.216874,0.46681502,0.404674,0.396628,0.273693,0.313883,0.325569,0.422726,0.324582,0.191618,0.199175,0.032538,0.059021,0.028805,0.60674113,0.274154,0.278496,0.363183,0.253099,0.135935,0.099844,0.123226,0.099773,0.092866,0.074927,0.082035,0.061632,0.15503944,0.5083333,0.007988889,0.488,0.0,0.310545,0.044324446,0.2507117
